customer_id,surname,credit_score,country,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,complain,satisfaction_score,card_type,point_earned
15691823,Obidimkpa,672,France,Male,37,5,153195.59,1,Yes,Active,162763.01,No,Not Complain,2,PLATINUM,391
15809279,Wallace,773,France,Male,45,8,96877.21,1,Yes,Active,113950.51,No,Not Complain,4,SILVER,744
15758039,Ash,614,France,Male,44,6,0.0,2,No,Active,104930.46,No,Not Complain,3,GOLD,371
15807163,Ku,537,France,Female,38,10,0.0,1,No,Not Active,52337.97,Yes,Complain,2,GOLD,958
15631639,Uspensky,704,France,Female,40,6,95452.89,1,No,Active,179964.55,No,Not Complain,1,PLATINUM,701
15713770,Shih,586,Spain,Male,41,3,63873.56,1,Yes,Not Active,83753.64,No,Not Complain,2,DIAMOND,972
15698167,Kumm,677,France,Female,24,0,148298.59,2,No,Not Active,182913.95,No,Not Complain,5,SILVER,339
15781710,Carey,558,Spain,Female,31,7,0.0,2,Yes,Not Active,166720.28,No,Not Complain,1,SILVER,689
15801296,Farber,634,Germany,Female,37,7,143258.85,2,Yes,Not Active,192721.98,No,Not Complain,2,DIAMOND,760
15704378,Calabrese,655,Germany,Male,37,9,121342.24,1,Yes,Active,180241.44,No,Not Complain,1,SILVER,299
15767891,Findlay,619,Germany,Female,28,6,99152.73,2,Yes,Not Active,48475.12,No,Not Complain,2,GOLD,321
15640667,Yu,662,France,Female,41,4,0.0,2,Yes,Not Active,126551.48,No,Not Complain,4,SILVER,527
15702145,Edments,705,Spain,Male,33,7,68423.89,1,Yes,Active,64872.55,No,Not Complain,1,DIAMOND,660
15679738,Brown,527,Spain,Female,35,8,0.0,1,Yes,Not Active,98031.53,Yes,Complain,4,GOLD,277
15636634,Lindon,630,Germany,Female,25,7,79656.81,1,Yes,Not Active,93524.22,No,Not Complain,4,PLATINUM,784
15809227,Chukwudi,850,France,Male,35,2,0.0,2,Yes,Active,56991.66,No,Not Complain,5,DIAMOND,288
15601811,Caldwell,668,France,Female,53,10,110240.04,1,No,Not Active,183980.56,Yes,Complain,4,SILVER,682
15625494,Li Fonti,573,France,Female,32,9,125321.84,2,Yes,Active,130234.63,No,Not Complain,3,PLATINUM,428
15723737,Pitcher,680,France,Male,27,3,0.0,1,Yes,Not Active,32454.26,No,Not Complain,3,DIAMOND,875
15682955,Capon,758,France,Female,32,2,84378.9,1,Yes,Active,75396.43,No,Not Complain,3,PLATINUM,867
15758856,Kable,597,France,Male,45,7,0.0,2,No,Not Active,167756.45,No,Not Complain,2,PLATINUM,972
15746065,Lo Duca,580,Germany,Male,35,10,136281.41,2,Yes,Active,24799.47,No,Not Complain,3,GOLD,722
15783865,Kulikova,622,France,Male,59,5,119380.37,1,Yes,Active,60429.43,No,Not Complain,1,PLATINUM,650
15745455,Navarrete,638,Germany,Male,62,4,108716.59,2,Yes,Active,74241.09,No,Not Complain,2,PLATINUM,442
15583033,Huguley,640,France,Female,20,4,0.0,2,No,Active,78310.82,No,Not Complain,5,SILVER,670
15644212,Han,644,Spain,Male,28,0,0.0,2,Yes,Not Active,119419.37,No,Not Complain,5,GOLD,266
15735688,Horsley,753,France,Female,31,6,106596.29,1,No,Not Active,91305.77,No,Not Complain,5,GOLD,503
15658577,Massie,629,France,Female,37,10,99546.25,3,No,Active,25136.95,Yes,Complain,1,PLATINUM,878
15606887,Singh,775,France,Female,30,5,0.0,1,Yes,Not Active,193880.6,Yes,Complain,5,DIAMOND,807
15783026,H?,701,France,Female,41,2,0.0,1,Yes,Not Active,47856.78,No,Not Complain,4,GOLD,916
15579892,Doyle,708,Spain,Male,19,7,112615.86,1,Yes,Active,4491.77,No,Not Complain,5,PLATINUM,881
15802088,Grant,521,Spain,Female,22,10,0.0,1,Yes,Active,101311.95,No,Not Complain,3,SILVER,882
15589323,Law,636,France,Female,24,9,0.0,2,No,Active,38830.72,No,Not Complain,1,GOLD,493
15636395,King,529,France,Female,31,5,0.0,2,Yes,Not Active,26817.23,No,Not Complain,3,DIAMOND,383
15712772,Onwubiko,757,France,Male,28,3,75381.15,1,Yes,Active,199727.72,No,Not Complain,5,GOLD,378
15700937,Romano,767,Spain,Female,24,5,0.0,2,Yes,Active,67445.85,No,Not Complain,4,GOLD,900
15766659,Okwudilichukwu,525,Spain,Male,33,5,0.0,2,Yes,Not Active,161002.29,No,Not Complain,1,GOLD,780
15814033,Milano,759,Spain,Male,38,1,0.0,2,Yes,Not Active,20778.39,No,Not Complain,5,DIAMOND,795
15783007,Parker,520,Germany,Female,45,1,123086.39,1,Yes,Active,41042.4,Yes,Complain,1,PLATINUM,796
15654183,Aitken,738,France,Female,26,3,0.0,2,Yes,Not Active,67484.16,No,Not Complain,4,SILVER,656
15609899,Obiora,548,Spain,Male,37,4,0.0,1,Yes,Not Active,121763.68,No,Not Complain,5,GOLD,926
15747323,Vasilyeva,535,Spain,Male,48,9,109472.47,1,Yes,Not Active,157358.43,Yes,Complain,2,GOLD,415
15582591,Chiabuotu,615,Spain,Male,59,4,155766.05,1,Yes,Active,110275.17,No,Not Complain,1,DIAMOND,306
15738835,Slater,850,Germany,Male,38,7,101985.81,2,No,Not Active,43801.27,No,Not Complain,1,SILVER,493
15782404,Hughes,487,France,Female,34,2,96019.5,1,No,Not Active,9085.0,No,Not Complain,2,GOLD,740
15697480,Menkens,731,France,Male,30,7,0.0,2,No,Active,143086.09,No,Not Complain,5,DIAMOND,871
15697045,Pisani,726,Spain,Female,35,9,0.0,2,No,Active,100556.98,No,Not Complain,3,PLATINUM,761
15781234,Y?an,609,France,Female,35,2,147900.43,1,Yes,Not Active,140000.29,No,Not Complain,2,PLATINUM,364
15579891,Milani,714,France,Male,52,4,100755.66,1,Yes,Active,186775.25,No,Not Complain,3,DIAMOND,429
15805690,Chin,694,Spain,Female,35,7,0.0,1,Yes,Not Active,133570.43,Yes,Complain,4,SILVER,296
15612139,Fu,786,France,Female,33,0,83036.05,1,No,Active,154990.58,Yes,Complain,2,PLATINUM,595
15568834,Howells,698,Spain,Male,27,6,125427.37,2,No,Not Active,27654.44,No,Not Complain,5,GOLD,717
15709917,Ni,601,France,Female,46,3,98202.76,1,No,Not Active,137763.93,No,Not Complain,5,GOLD,642
15718843,Maslova,769,Spain,Male,41,1,72509.91,1,Yes,Not Active,25723.73,No,Not Complain,4,GOLD,747
15799494,Forster,850,Germany,Male,44,3,140393.65,2,No,Active,186285.52,No,Not Complain,5,SILVER,414
15673439,Sun,646,Spain,Female,50,5,142644.64,2,Yes,Active,142208.5,Yes,Complain,4,GOLD,951
15669011,Bocharova,659,France,Female,44,9,23503.31,1,No,Active,169862.01,Yes,Complain,4,GOLD,275
15581388,Y?an,487,Spain,Male,33,8,145729.71,1,Yes,Not Active,41365.85,No,Not Complain,2,DIAMOND,675
15743153,Singh,740,Germany,Female,40,2,122295.17,2,Yes,Active,30812.84,No,Not Complain,2,GOLD,318
15579787,Nkemakonam,686,France,Male,39,4,0.0,2,Yes,Not Active,155023.93,No,Not Complain,4,DIAMOND,977
15759966,Chiemenam,612,Spain,Female,36,5,119799.27,2,Yes,Not Active,159416.58,No,Not Complain,5,PLATINUM,288
15601045,Angelo,655,Spain,Male,37,8,163708.58,2,No,Not Active,76259.23,No,Not Complain,2,SILVER,959
15764021,Frolov,617,France,Male,34,1,61687.33,2,Yes,Not Active,105965.25,No,Not Complain,4,DIAMOND,419
15687218,West,674,France,Female,27,4,79144.34,1,No,Active,50743.83,No,Not Complain,1,PLATINUM,720
15626452,Beatham,711,Spain,Male,32,5,0.0,2,Yes,Active,147720.27,No,Not Complain,2,DIAMOND,521
15700964,Pollard,624,Germany,Female,27,7,104848.68,1,Yes,Active,167387.36,No,Not Complain,5,SILVER,734
15768887,Hsing,597,Spain,Male,26,5,0.0,2,No,Active,95159.13,No,Not Complain,3,GOLD,545
15735358,Dowse,682,Spain,Male,46,4,0.0,1,Yes,Active,4654.28,No,Not Complain,5,SILVER,221
15749472,Lucciano,775,France,Male,45,8,0.0,1,Yes,Not Active,130376.68,No,Not Complain,4,DIAMOND,805
15685872,Godfrey,727,France,Female,29,1,146652.01,1,Yes,Active,173486.39,No,Not Complain,1,DIAMOND,518
15760851,Gratton,629,France,Male,31,6,0.0,2,Yes,Not Active,93881.75,No,Not Complain,5,SILVER,363
15734588,Manning,684,France,Male,46,0,0.0,2,Yes,Active,36376.97,No,Not Complain,3,GOLD,784
15784594,Mazzi,549,Germany,Female,37,1,130622.34,2,Yes,Active,128499.94,No,Not Complain,3,SILVER,623
15606435,Wall,593,Germany,Male,69,2,187013.13,2,No,Active,105898.69,No,Not Complain,1,GOLD,952
15790247,Sims,536,Spain,Male,40,9,0.0,2,Yes,Active,11959.03,No,Not Complain,2,SILVER,238
15676433,Allan,707,France,Female,36,6,0.0,1,No,Not Active,98810.78,No,Not Complain,3,PLATINUM,552
15625905,Griffen,592,Spain,Male,41,0,0.0,2,Yes,Not Active,65906.07,No,Not Complain,4,GOLD,576
15626414,Russell,703,France,Male,44,6,98862.54,1,Yes,Not Active,151516.7,No,Not Complain,4,PLATINUM,407
15623220,Brown,723,Spain,Female,45,4,0.0,2,Yes,Not Active,37214.39,No,Not Complain,5,PLATINUM,799
15752857,Palerma,452,Germany,Male,52,1,98443.14,2,No,Not Active,92033.98,No,Not Complain,5,SILVER,821
15677908,Gilbert,552,Spain,Male,42,4,0.0,2,No,Not Active,195692.3,No,Not Complain,3,SILVER,785
15773013,Uvarov,633,France,Female,47,0,0.0,1,Yes,Active,6342.84,Yes,Complain,3,GOLD,350
15623972,Wisdom,479,Germany,Female,23,9,123575.51,1,No,Active,95148.28,No,Not Complain,3,GOLD,787
15738627,Hussain,768,France,Male,25,6,0.0,2,Yes,Active,21215.67,No,Not Complain,3,PLATINUM,928
15643392,Woods,742,France,Male,31,4,105239.1,1,Yes,Active,19700.24,No,Not Complain,3,DIAMOND,790
15684868,Cameron,668,Germany,Male,56,9,110993.79,1,Yes,Not Active,134396.64,Yes,Complain,1,SILVER,239
15627854,Mai,707,Spain,Male,44,3,0.0,2,Yes,Active,135077.01,No,Not Complain,2,DIAMOND,682
15669253,Gibson,754,Spain,Male,39,7,157691.98,2,Yes,Not Active,133600.89,Yes,Complain,1,SILVER,902
15758023,Grigoryeva,544,Germany,Male,47,5,105245.21,1,No,Not Active,99922.08,Yes,Complain,3,GOLD,491
15574558,Gunter,718,Spain,Male,32,8,0.0,2,Yes,Active,41399.33,No,Not Complain,5,GOLD,685
15635256,Arcuri,762,France,Male,31,7,117687.35,1,Yes,Active,159344.43,No,Not Complain,2,PLATINUM,867
15680399,Tung,772,France,Male,23,2,0.0,2,Yes,Not Active,18364.19,No,Not Complain,3,GOLD,407
15674720,Smith,691,Germany,Female,37,7,123067.63,1,Yes,Active,98162.44,Yes,Complain,5,SILVER,958
15580249,Lori,502,France,Male,45,0,0.0,1,No,Not Active,84663.21,No,Not Complain,5,SILVER,553
15675431,Chidimma,563,France,Female,34,6,0.0,2,No,Not Active,36536.93,No,Not Complain,1,GOLD,256
15698285,Ting,676,France,Female,41,4,101457.14,1,Yes,Active,79101.67,No,Not Complain,1,PLATINUM,299
15810775,Tsao,576,Spain,Male,52,2,100549.43,2,Yes,Active,16644.16,No,Not Complain,4,DIAMOND,221
15678173,Collee,629,Spain,Male,35,4,174588.8,2,No,Active,158420.14,No,Not Complain,1,DIAMOND,391
15665222,Lettiere,625,Spain,Male,52,8,121161.57,1,Yes,Not Active,48988.28,No,Not Complain,3,DIAMOND,275
15803908,Fu,628,France,Male,45,9,0.0,2,Yes,Active,96862.56,No,Not Complain,1,GOLD,429
15586039,Bergamaschi,471,Germany,Female,36,5,90063.74,2,Yes,Active,96366.7,No,Not Complain,1,SILVER,368
15802570,Dyer,811,France,Female,45,5,0.0,2,Yes,Active,146123.19,No,Not Complain,3,DIAMOND,372
15781451,Buccho,504,France,Male,42,3,134936.97,2,No,Not Active,135178.91,No,Not Complain,2,DIAMOND,985
15721019,Jones,687,France,Female,24,3,110495.27,1,Yes,Not Active,158615.41,No,Not Complain,3,PLATINUM,261
15738588,Nebechi,660,Germany,Female,37,2,133200.09,1,No,Not Active,71433.88,No,Not Complain,4,DIAMOND,700
15730657,Ibekwe,548,France,Female,41,4,82596.8,1,No,Active,55672.09,No,Not Complain,2,SILVER,514
15739292,Gorshkov,609,Germany,Male,31,9,103837.75,1,Yes,Active,150218.11,No,Not Complain,2,SILVER,718
15725945,Nweke,659,Spain,Female,42,2,0.0,1,No,Not Active,162734.31,Yes,Complain,1,SILVER,674
15813159,Hairston,526,France,Male,52,8,93590.47,1,No,Active,21228.71,Yes,Complain,1,SILVER,589
15636820,Loggia,725,Germany,Male,40,8,104149.66,1,Yes,Not Active,62027.9,No,Not Complain,4,GOLD,414
15603880,Morgan,519,Germany,Male,38,1,114141.64,1,Yes,Active,60988.21,Yes,Complain,5,GOLD,748
15619494,Abdulov,562,Germany,Female,31,9,117153.0,1,Yes,Active,108675.01,No,Not Complain,4,PLATINUM,759
15596992,Norris,482,Germany,Male,45,7,156353.46,1,Yes,Not Active,72643.95,Yes,Complain,4,PLATINUM,647
15735025,Clark,535,Spain,Male,37,3,175534.78,2,Yes,Active,9241.52,No,Not Complain,5,DIAMOND,316
15730759,Chukwudi,561,France,Female,27,9,135637.0,1,Yes,Not Active,153080.4,Yes,Complain,2,SILVER,567
15752912,Perkin,661,France,Female,30,7,0.0,2,Yes,Not Active,72196.57,No,Not Complain,3,DIAMOND,220
15711316,Ch'ang,771,France,Male,27,2,0.0,2,Yes,Active,199527.34,No,Not Complain,2,PLATINUM,918
15738785,Kang,545,France,Male,26,7,0.0,2,No,Active,156598.23,No,Not Complain,2,GOLD,781
15777896,Chukwudi,850,Germany,Female,33,2,83415.04,1,No,Active,74917.64,No,Not Complain,3,PLATINUM,271
15628963,Frolova,601,Germany,Male,43,3,141859.12,2,Yes,Active,111249.62,No,Not Complain,5,GOLD,799
15742126,Chiu,712,Germany,Male,38,7,132767.66,2,Yes,Active,59115.77,No,Not Complain,5,DIAMOND,358
15575623,Simpson,589,France,Female,31,10,110635.32,1,Yes,Not Active,148218.86,No,Not Complain,5,SILVER,728
15741652,McLean,600,Spain,Male,37,8,177657.35,1,Yes,Active,77142.32,No,Not Complain,2,GOLD,224
15738884,Hu,642,Germany,Male,41,4,157777.58,1,Yes,Not Active,67484.6,No,Not Complain,5,DIAMOND,720
15615050,Savage,575,Germany,Male,47,9,107915.94,2,Yes,Active,63452.18,Yes,Complain,5,DIAMOND,232
15803005,Wallace,570,Germany,Female,57,5,86568.75,1,No,Active,103660.31,No,Not Complain,5,SILVER,307
15743498,Winter,532,Germany,Male,52,9,137755.76,1,Yes,Not Active,163191.99,Yes,Complain,2,GOLD,401
15720463,Ho,796,France,Male,30,2,137262.71,2,Yes,Not Active,62905.29,No,Not Complain,1,SILVER,935
15588695,Su,833,Spain,Male,32,6,0.0,1,Yes,Active,44323.22,Yes,Complain,4,GOLD,775
15665802,Li Fonti,642,Spain,Female,36,6,0.0,2,Yes,Active,97938.59,No,Not Complain,4,PLATINUM,285
15571144,Ives,655,France,Male,28,10,0.0,2,No,Active,126565.21,No,Not Complain,2,SILVER,315
15750731,Trevisani,736,Germany,Male,50,9,116309.01,1,Yes,Not Active,185360.4,Yes,Complain,1,GOLD,760
15605134,Bond,617,France,Female,34,0,131244.65,2,Yes,Not Active,183229.02,No,Not Complain,5,DIAMOND,933
15626044,Lettiere,762,Germany,Male,28,3,125155.83,2,Yes,Active,106024.02,No,Not Complain,2,GOLD,414
15737910,Houghton,703,Germany,Male,35,5,140691.08,2,Yes,Not Active,167810.26,No,Not Complain,3,PLATINUM,811
15761076,Lei,507,France,Male,41,3,58820.32,2,Yes,Active,138536.09,No,Not Complain,3,PLATINUM,895
15710105,Stirling,581,Germany,Female,26,3,105099.45,1,Yes,Active,184520.0,Yes,Complain,5,DIAMOND,877
15577402,Grant,593,France,Male,31,9,0.0,2,No,Active,20492.16,No,Not Complain,2,DIAMOND,568
15803337,Baresi,648,France,Male,23,9,168372.52,1,Yes,Not Active,134676.72,No,Not Complain,4,DIAMOND,883
15654372,Pearce,462,Germany,Male,34,1,94682.56,2,Yes,Not Active,138478.2,No,Not Complain,5,PLATINUM,747
15585867,Rutledge,596,Spain,Male,36,2,0.0,2,No,Active,125557.95,No,Not Complain,4,SILVER,867
15662488,Udegbunam,627,France,Female,44,5,0.0,2,Yes,Not Active,82969.61,Yes,Complain,5,SILVER,396
15604813,Zaytseva,494,France,Male,40,7,0.0,2,No,Active,158071.69,No,Not Complain,4,GOLD,910
15611644,Onyemauchechukwu,627,France,Male,73,0,146329.73,1,No,Active,43615.67,No,Not Complain,2,DIAMOND,871
15674928,Mullah,850,Spain,Male,37,2,0.0,2,Yes,Not Active,119969.99,No,Not Complain,2,DIAMOND,272
15656100,Candler,632,France,Female,49,5,167962.7,1,No,Not Active,140201.21,No,Not Complain,3,DIAMOND,614
15764293,Konovalova,490,France,Male,33,1,0.0,2,Yes,Active,80792.83,No,Not Complain,3,DIAMOND,861
15636423,Lei,715,France,Male,40,7,0.0,1,Yes,Active,141359.11,No,Not Complain,5,GOLD,776
15607629,Hollis,679,France,Male,48,8,0.0,2,Yes,Not Active,23344.94,No,Not Complain,2,SILVER,609
15577313,Lionel,619,France,Male,44,3,116967.68,1,Yes,Not Active,5075.17,Yes,Complain,5,DIAMOND,716
15714493,Francis,465,Spain,Female,33,6,0.0,2,Yes,Active,95500.98,No,Not Complain,4,PLATINUM,927
15643359,Carter,736,Spain,Male,32,7,0.0,1,No,Active,79082.62,No,Not Complain,2,DIAMOND,925
15687913,Mai,501,Germany,Female,34,7,93244.42,1,No,Active,199805.63,No,Not Complain,2,PLATINUM,354
15790935,Johnson,535,France,Female,29,5,0.0,2,No,Active,52709.55,No,Not Complain,2,SILVER,292
15708693,Sherman,759,France,Female,33,2,0.0,2,Yes,Not Active,56583.88,No,Not Complain,1,SILVER,428
15672016,Sabbatini,819,France,Male,35,1,0.0,2,No,Active,3385.04,No,Not Complain,1,GOLD,521
15727605,Shih,533,Germany,Male,43,4,80442.06,2,No,Active,12537.42,No,Not Complain,2,SILVER,593
15651144,Yao,632,Germany,Female,35,2,150561.03,2,No,Not Active,64722.61,No,Not Complain,1,GOLD,506
15749401,Ko,686,France,Male,60,9,0.0,3,Yes,Active,75246.21,Yes,Complain,4,GOLD,295
15691874,Kazakova,687,France,Female,34,9,125474.44,1,Yes,Not Active,198929.84,No,Not Complain,1,GOLD,565
15620735,Chiganu,667,Germany,Female,33,4,127076.68,2,Yes,Not Active,69011.66,No,Not Complain,5,PLATINUM,910
15769781,Nucci,699,Spain,Female,25,8,0.0,2,Yes,Active,52404.47,No,Not Complain,5,SILVER,248
15624611,Marsden,497,Spain,Male,37,8,128650.11,2,Yes,Active,163641.53,No,Not Complain,1,SILVER,525
15773071,Serena,780,Spain,Female,33,6,145580.61,1,Yes,Active,154598.56,No,Not Complain,4,GOLD,610
15720371,McLean,652,France,Female,51,3,0.0,1,Yes,Not Active,173989.47,Yes,Complain,1,DIAMOND,673
15717984,Longo,477,France,Male,47,9,144900.58,1,Yes,Not Active,61315.37,Yes,Complain,4,GOLD,498
15806407,Wilson,652,France,Female,37,4,0.0,2,Yes,Not Active,143393.24,No,Not Complain,4,SILVER,590
15785042,Hsiung,488,France,Female,31,8,97588.6,1,No,Not Active,124210.53,No,Not Complain,2,SILVER,712
15809302,Wright,572,France,Male,24,1,0.0,2,Yes,Active,151460.84,No,Not Complain,3,GOLD,827
15677550,Folliero,755,France,Female,38,1,0.0,2,Yes,Not Active,20734.81,No,Not Complain,4,GOLD,644
15654096,Johnston,779,Germany,Female,24,10,122200.31,2,Yes,Not Active,43705.56,No,Not Complain,1,SILVER,974
15617320,Palermo,693,Spain,Female,46,3,151709.33,1,Yes,Not Active,180736.24,No,Not Complain,1,SILVER,695
15653065,Nwabugwu,530,Spain,Female,22,7,0.0,2,Yes,Not Active,104170.48,No,Not Complain,5,PLATINUM,516
15649112,Endrizzi,738,Spain,Female,33,3,122134.4,2,No,Active,27867.59,No,Not Complain,4,SILVER,298
15690526,Tuan,690,Germany,Male,31,2,137260.45,2,Yes,Not Active,55387.28,No,Not Complain,5,SILVER,516
15806945,Udobata,611,France,Female,30,9,88594.14,1,Yes,Not Active,196332.45,No,Not Complain,4,GOLD,883
15670066,Ibezimako,643,Spain,Male,34,6,0.0,2,Yes,Active,116046.22,No,Not Complain,3,DIAMOND,596
15625761,Maclean,632,Germany,Male,41,8,127205.32,4,Yes,Not Active,93874.87,Yes,Complain,1,SILVER,658
15761525,Shaw,727,Spain,Female,31,10,96997.09,2,No,Not Active,76614.04,No,Not Complain,2,DIAMOND,550
15735080,Cummins,508,France,Female,64,2,0.0,1,Yes,Active,6076.62,No,Not Complain,3,GOLD,993
15619537,Lavrentiev,550,France,Male,31,5,142200.19,2,Yes,Active,122221.71,No,Not Complain,4,PLATINUM,878
15598162,Saunders,754,Germany,Female,39,3,160761.41,1,Yes,Active,24156.03,No,Not Complain,5,PLATINUM,721
15694300,Fiorentino,759,France,Male,26,4,0.0,2,Yes,Not Active,135394.62,No,Not Complain,3,DIAMOND,275
15637235,Knight,794,Spain,Male,33,8,0.0,2,No,Not Active,91340.02,No,Not Complain,2,PLATINUM,536
15612444,Manfrin,549,France,Male,29,3,0.0,2,Yes,Not Active,146090.38,No,Not Complain,4,DIAMOND,901
15626457,Zetticci,671,France,Male,31,0,116234.61,1,Yes,Not Active,172096.08,No,Not Complain,5,SILVER,395
15627995,Angelo,756,Germany,Female,26,5,155143.52,1,No,Active,135034.57,Yes,Complain,1,DIAMOND,518
15706128,Zhdanov,632,France,Female,21,1,0.0,2,Yes,Not Active,84008.66,No,Not Complain,4,SILVER,948
15666430,Peck,579,France,Male,38,8,0.0,2,No,Not Active,91763.67,No,Not Complain,5,PLATINUM,835
15627385,Uwaezuoke,748,France,Male,34,5,84009.47,1,Yes,Active,137001.1,No,Not Complain,4,SILVER,440
15581323,White,488,Germany,Female,28,7,139246.22,2,Yes,Not Active,106799.49,No,Not Complain,2,PLATINUM,645
15608109,Greco,710,Germany,Male,58,7,170113.0,2,No,Active,10494.64,No,Not Complain,5,DIAMOND,916
15801942,Chu,619,Spain,Female,41,8,0.0,3,Yes,Active,79866.73,Yes,Complain,2,GOLD,998
15567431,Kodilinyechukwu,773,France,Male,64,2,145578.28,1,No,Active,186172.85,No,Not Complain,1,SILVER,630
15810167,Scott,657,Spain,Male,75,7,126273.95,1,No,Active,91673.6,No,Not Complain,1,GOLD,554
15644501,Enyinnaya,579,France,Female,26,10,162482.76,1,Yes,Active,18458.2,No,Not Complain,3,DIAMOND,895
15785290,Hao,542,France,Male,29,9,0.0,1,Yes,Not Active,8342.35,No,Not Complain,3,GOLD,760
15611157,McElhone,709,France,Female,32,2,87814.89,1,Yes,Not Active,138578.37,No,Not Complain,2,DIAMOND,643
15673837,Ko,617,Spain,Male,61,3,113858.95,1,Yes,Active,38129.22,No,Not Complain,1,GOLD,422
15656822,Day,568,Germany,Male,43,5,87612.64,4,Yes,Active,107155.4,Yes,Complain,4,SILVER,934
15580560,Harris,769,France,Female,73,1,0.0,1,Yes,Active,29792.11,No,Not Complain,3,DIAMOND,415
15760641,Gerald,608,Germany,Male,26,1,106648.98,1,No,Active,7063.6,No,Not Complain,5,PLATINUM,672
15587584,Nebeuwa,503,Spain,Male,31,4,0.0,2,Yes,Active,21645.06,No,Not Complain,1,DIAMOND,843
15604146,Kaodilinakachukwu,608,Germany,Female,38,8,103653.51,2,Yes,Active,137079.86,No,Not Complain,3,SILVER,843
15813974,Maruff,731,Germany,Male,37,3,116880.53,1,No,Not Active,172718.35,Yes,Complain,5,SILVER,782
15746986,Howe,850,Germany,Female,40,4,97990.49,2,No,Not Active,106691.02,No,Not Complain,1,PLATINUM,251
15759741,Knepper,591,Germany,Female,34,4,150635.3,1,Yes,Active,72274.84,No,Not Complain,5,PLATINUM,940
15734892,Fennell,579,Spain,Male,37,4,0.0,2,Yes,Active,32246.63,No,Not Complain,3,SILVER,464
15797194,T'ao,570,France,Male,39,10,129674.89,2,Yes,Not Active,80552.36,No,Not Complain,3,DIAMOND,723
15723786,Morris,709,France,Female,37,9,0.0,2,Yes,Not Active,16733.59,No,Not Complain,5,GOLD,775
15642726,Holmes,611,France,Male,53,3,83568.26,1,No,Not Active,1235.49,No,Not Complain,4,GOLD,765
15664339,Yu,775,Spain,Male,48,4,178144.91,2,No,Not Active,50168.41,Yes,Complain,5,DIAMOND,795
15754526,Walker,699,Germany,Male,36,6,147137.74,1,Yes,Active,33687.9,No,Not Complain,5,PLATINUM,504
15703037,Edwards,618,France,Male,37,5,0.0,1,No,Active,178705.45,Yes,Complain,2,GOLD,595
15751412,Harvey,704,France,Male,36,3,114370.41,1,No,Active,66810.48,No,Not Complain,3,PLATINUM,268
15609558,McDonald,835,Germany,Female,47,5,108289.28,2,Yes,Active,45859.55,Yes,Complain,5,GOLD,787
15572408,Chambers,714,Germany,Male,39,3,149887.49,2,Yes,Not Active,63846.36,No,Not Complain,4,SILVER,235
15613923,Reed,581,Spain,Female,43,4,170172.9,1,No,Active,100236.02,No,Not Complain,4,GOLD,968
15747000,Shih,592,France,Male,27,3,0.0,2,Yes,Active,19645.65,No,Not Complain,5,PLATINUM,434
15731781,Onyemachukwu,551,France,Male,43,7,0.0,2,Yes,Not Active,178393.68,No,Not Complain,1,PLATINUM,972
15727198,Teng,689,Germany,Female,28,2,64808.32,2,No,Not Active,78591.15,No,Not Complain,5,SILVER,730
15794273,Hand,604,France,Female,56,0,62732.65,1,No,Active,124954.56,No,Not Complain,3,GOLD,948
15804950,Onyemauchechukwu,514,France,Female,41,7,0.0,2,Yes,Active,3756.65,No,Not Complain,3,SILVER,697
15576304,Bailey,698,France,Male,29,5,95167.55,1,Yes,Active,152723.23,No,Not Complain,1,DIAMOND,415
15645200,Chiang,581,Germany,Female,54,2,152508.99,1,Yes,Not Active,187597.98,Yes,Complain,1,SILVER,783
15779627,Maclean,573,Germany,Male,31,0,134644.19,1,Yes,Active,70381.49,No,Not Complain,5,SILVER,603
15750755,Yobachi,449,Spain,Female,33,8,0.0,2,No,Not Active,156792.89,No,Not Complain,1,GOLD,651
15569654,Munro,850,Germany,Female,31,3,51293.47,1,No,Not Active,35534.68,No,Not Complain,1,PLATINUM,580
15753079,Chidi,612,France,Male,41,5,0.0,3,No,Not Active,151256.22,No,Not Complain,4,DIAMOND,327
15684995,Chamberlain,690,Spain,Male,49,8,116622.73,1,No,Active,51011.29,No,Not Complain,3,DIAMOND,789
15790763,Trujillo,599,Spain,Female,49,2,0.0,2,Yes,Not Active,111190.53,No,Not Complain,5,SILVER,427
15766458,Tang,498,France,Male,33,1,198113.86,1,Yes,Not Active,69664.35,No,Not Complain,2,PLATINUM,694
15616221,Wilson,497,France,Female,29,4,85646.81,1,No,Not Active,63233.02,Yes,Complain,5,GOLD,750
15776124,Mann,802,Spain,Male,51,7,0.0,1,No,Active,40855.79,No,Not Complain,3,SILVER,590
15665811,Parry,644,France,Male,33,9,141234.98,1,Yes,Not Active,95673.05,No,Not Complain,4,GOLD,796
15729804,Manfrin,714,France,Male,34,10,0.0,2,Yes,Active,80234.14,No,Not Complain,3,DIAMOND,688
15714062,Millar,690,France,Female,40,9,77641.99,1,No,Not Active,189051.59,Yes,Complain,4,PLATINUM,832
15592197,Simmons,522,Spain,Male,30,3,0.0,2,Yes,Not Active,145490.85,No,Not Complain,4,SILVER,654
15793116,Beneventi,502,Germany,Female,40,7,117304.29,1,No,Not Active,196278.32,No,Not Complain,1,DIAMOND,674
15638231,Chung,730,Spain,Female,62,2,0.0,2,Yes,Active,162889.1,No,Not Complain,3,GOLD,540
